date,CapPres,Balanced,ProGrowth,AggressiveGrowth,DividendEquity,OppEquity,Notes,Defined,cons_std_model20,cons_std_model100,cons_std_model1000,cons_std_model500,cons_income100,cons_income200,cons_income1000,balanced_Notes200,balanced_Notes500,balanced_Notes1000,balanced_income100,balanced_income200,balanced_income1000,balanced_std_model1000,balanced_std_model500,balanced_std_model100,balanced_std_model20,moderate_std_model20,moderate_std_model100,moderate_std_model500,moderate_std_model1000,moderate_Notes200,moderate_Notes500,moderate_Notes1000,moderate_agg100,moderate_agg200,moderate_agg1000,agg_income100,agg_income200,agg_income1000,agg_Notes200,agg_Notes500,agg_Notes1000,agg_std_model20,agg_std_model100,agg_std_model500,agg_std_model1000
2020-05-07,0.006295896838563575,0.010727365126626864,0.011941435464918548,0.012565273218402062,0.011746493267940306,0.020123261036391726,0.021081039394219347,0.01427248882,0.006295896838563575,0.006295896838563575,0.0077744110941291526,0.006295896838563575,0.006295896838563575,0.006295896838563575,0.0077744110941291526,0.012209953860825884,0.0135926902806087,0.012911835223186764,0.009409590022942171,0.00806848415378889,0.009663802550076176,0.010106949378882504,0.011911806322532702,0.010876438895773454,0.010727365126626864,0.011941435464918548,0.012640248525507713,0.012010658841651357,0.01219506415943037,0.015099852772980205,0.016843791851399594,0.016162936793977657,0.014683316643708786,0.012170383809911488,0.011823598053601517,0.015120003071147248,0.013089337855799087,0.012319639233263534,0.016823156306310705,0.017578955088109673,0.014003958240840202,0.012565273218402062,0.01426842645356552,0.015780024017163455,0.013662515120520614
2020-05-08,0.007749940302965941,0.01661775734682136,0.01922757296466404,0.020872209340758285,0.02851154986270621,0.02692803056874582,0.002682183187693532,0.01939284684,0.007749940302965941,0.007749940302965941,0.007243164591438701,0.007749940302965941,0.007749940302965941,0.007749940302965941,0.007243164591438701,0.005722837456856977,0.007640646483434965,0.009311712848665612,0.013471647459360778,0.011297067120508108,0.013625648427914921,0.014512430132300462,0.012057079106224711,0.013450636522137493,0.01661775734682136,0.01922757296466404,0.01362296847693032,0.012847974446633726,0.018849855458902408,0.008085469910754262,0.010680997589449893,0.01235206395468054,0.014263956031572888,0.019981716937262518,0.01904126216336564,0.015415201494838857,0.02210894293423098,0.02316401149734266,0.011777196264225909,0.012382778387024663,0.020886046463253725,0.020872209340758285,0.017234204110145337,0.01844536835574284,0.02118191896340538
2020-05-11,-0.0014915734352071164,-0.0012970602639871265,-0.0011259835894849024,-0.0012535435473985945,-0.003498489923414505,-0.005268215175205482,0.010718805841108736,0.01012807504,-0.0014915734352071164,-0.0014915734352071164,-0.000270535507575531,-0.0014915734352071164,-0.0014915734352071164,-0.0014915734352071164,-0.000270535507575531,0.003392578275319225,0.0030149141013193883,0.002955841021208514,-0.0008726104540377476,-0.0014137681667191204,0.0009101615283223028,0.000929612845444302,0.0010672103227880483,-0.00013437628772153807,-0.0012970602639871265,-0.0011259835894849024,0.0011698563274893828,0.0013190136710100942,-0.0015767657326291817,0.004705013664381363,0.004313757297438969,0.0042546842173280955,0.002427453239693189,-0.0009760455172484917,0.0008510185184468966,0.0023381612691536044,-0.0009542871589542257,-0.0019270274602033676,0.004732631146855071,0.004331163984074382,0.0028976367247801546,-0.0012535435473985945,0.0011409263303028716,0.0003379920047414944,0.0006213130073004357
2020-05-12,-0.00593684728413213,-0.016705271104442088,-0.01966046230489993,-0.02113055662603225,-0.02576828598878278,-0.019852881636686415,-0.00879925608597354,-0.0013171621899999999,-0.00593684728413213,-0.00593684728413213,-0.0062230881643162705,-0.00593684728413213,-0.00593684728413213,-0.00593684728413213,-0.0062230881643162705,-0.007081810804868693,-0.008473414240124122,-0.007725204850526767,-0.012172519775711464,-0.010244216812256113,-0.009320279793429687,-0.010397122175460682,-0.012970383336686387,-0.01376098483853324,-0.016705271104442088,-0.01966046230489993,-0.014743498056961091,-0.014149813328547877,-0.0183073427360018,-0.010798955440244784,-0.013067024648432247,-0.012318815258834891,-0.016402100439222012,-0.01953987555633151,-0.015230223148231447,-0.017431166464014634,-0.02175251831712659,-0.022521875434857404,-0.014964906356002894,-0.01483713885706831,-0.013077431352684766,-0.02113055662603225,-0.018664296518020505,-0.01840876152015134,-0.017040110239891212
2020-05-13,-0.006480839371851732,-0.01520192810458465,-0.017625494049375634,-0.01887739960140733,-0.02644336182988094,-0.040556272042844066,-0.014597815854025753,-0.01486297122,-0.006480839371851732,-0.006480839371851732,-0.007292537020069135,-0.006480839371851732,-0.006480839371851732,-0.006480839371851732,-0.007292537020069135,-0.00972762996472134,-0.013135173231820577,-0.013161688768417999,-0.013281293757477896,-0.0099692748649449,-0.011645701234574552,-0.012517810107847846,-0.013336887907926287,-0.013397299132982175,-0.01520192810458465,-0.017625494049375634,-0.014791027474800877,-0.014142943537615705,-0.01880410638097009,-0.013325491282319718,-0.017435306373131145,-0.017461821909728573,-0.01671719059077067,-0.019638090369647275,-0.01684031079379865,-0.017593524477192857,-0.021475826118058615,-0.021147188269949414,-0.01673760772771654,-0.018905494971860216,-0.01943951549298807,-0.01887739960140733,-0.018021482851931014,-0.022357257340218362,-0.020242401169269536
2020-05-14,0.005195395788073931,0.009081436115402353,0.010211608694924657,0.01036038140604889,0.0130981153791907,0.019937786867362473,0.012956682954058607,-0.0025269911499999995,0.005195395788073931,0.005195395788073931,0.005971524504672399,0.005195395788073931,0.005195395788073931,0.005195395788073931,0.005971524504672399,0.008299910654467802,0.009774149762396656,0.008225782351990795,0.00834234038200743,0.0067498119190052995,0.005205334531390514,0.005593938564123356,0.00907927741766792,0.008691752733802294,0.009081436115402353,0.010211608694924657,0.009757380965381302,0.009237841386573908,0.010682605221483368,0.01033009259777895,0.012104694609926492,0.010556327199520633,0.011035130972664842,0.011075632504783318,0.007450918103681256,0.011139271870451805,0.011715105150106587,0.011181701597991433,0.011658532180053749,0.012616272726185108,0.0061631729297606935,0.01036038140604889,0.010879641715650834,0.012795122807913551,0.00874064744097047
2020-05-15,0.002024315667714216,0.0030321843057501408,0.003055007562038803,0.0030429560526785693,-0.006996153878822131,0.009020331239472545,-0.006509112806640238,-0.01410879446,0.002024315667714216,0.002024315667714216,0.0011709728202787706,0.002024315667714216,0.002024315667714216,0.002024315667714216,0.0011709728202787706,-0.0013890557220275657,-0.0006894541648517327,-0.0014494223301877091,-0.0015351680436821336,0.002427463122928586,-0.000799158902614258,-0.0006983720388106652,0.0009223511556648799,0.0018764808669039178,0.0030321843057501408,0.003055007562038803,0.000936045109438077,0.0007336135426666557,0.0035484707403497188,-0.0019847255958818644,-0.0011396495570728082,-0.0018996177224087846,0.0001857714514350902,-0.001933280679317806,-0.0014859381758875103,0.00017733539488292696,-0.0019278948058535916,3.122307322835907e-05,-0.0017330783769808344,-0.001135340858301437,-0.003220006633713462,0.0030429560526785693,0.0011325422808148079,0.002328017318173603,0.0002103434688222527
2020-05-18,0.01489775109574909,0.029351126481225842,0.03387619480801174,0.03653608071833481,0.04635769264269962,0.057126406970412935,0.020125170785990187,0.02891624084,0.01489775109574909,0.01489775109574909,0.015420493064773201,0.01489775109574909,0.01489775109574909,0.01489775109574909,0.015420493064773201,0.016988718971845528,0.021211584559311915,0.022090691564712894,0.024858475528858358,0.02067910124993979,0.023482799198789976,0.02492813673733765,0.024615260265083358,0.025537855834606923,0.029351126481225842,0.03387619480801174,0.027330301261154898,0.025840526151579994,0.0343033716530256,0.0222560718689353,0.027515676682526725,0.028394783687927708,0.02975088760140527,0.03523115737629179,0.03223450942665192,0.03161280773863142,0.03882363449484627,0.03948256429564425,0.028330625752162497,0.030389658377370312,0.035547177392208695,0.03653608071833481,0.033253898731865884,0.03737196398228151,0.03707114536787565
2020-05-19,-0.003650735589697751,-0.007886341880059988,-0.009171658736875088,-0.009836912215322124,-0.007910510406267446,-0.01346785785196647,-0.018564456750380987,0.00264694105,-0.003650735589697751,-0.003650735589697751,-0.005142107705766075,-0.003650735589697751,-0.003650735589697751,-0.003650735589697751,-0.005142107705766075,-0.009616224053971046,-0.010597936280197917,-0.00847679650015982,-0.006420040150736983,-0.005344978105842646,-0.004085442777903096,-0.00450900340693932,-0.009174843596051741,-0.00810703210901964,-0.007886341880059988,-0.009171658736875088,-0.0099460337101408,-0.009580960151171027,-0.009049186333666493,-0.012487826956833703,-0.013783550912411135,-0.011662411132373039,-0.011989498140926858,-0.008963820777575071,-0.006129731631721572,-0.012455175575839783,-0.00993910594520614,-0.00925899167260572,-0.014200684482851555,-0.014563779046515991,-0.005206465472857709,-0.009836912215322124,-0.011582421122333899,-0.012308610249662765,-0.007703236125922134
2020-05-20,0.009870855739351203,0.015630129549779603,0.0175116906953936,0.018542743848721788,0.016251641768648906,0.014940180206084008,0.0038545272132648467,0.00696793103,0.009870855739351203,0.009870855739351203,0.009269222886742567,0.009870855739351203,0.009870855739351203,0.009870855739351203,0.009269222886742567,0.007464324328916661,0.007971256775589942,0.008282597157263457,0.011183458695531879,0.012174565263522563,0.011593980321652323,0.012169907702695163,0.012123154320390971,0.013300714554042447,0.015630129549779603,0.0175116906953936,0.013252091007759368,0.012265005433824248,0.016490456150858403,0.008772900215318624,0.009673333447152665,0.009984673828826182,0.013414541650754975,0.014701174203675848,0.01451285037403617,0.014136278858084706,0.01615748135314694,0.017855413224699922,0.011198635530993317,0.010838379166729539,0.013552562356969295,0.018542743848721788,0.015605100521630399,0.014884587793102843,0.015867524920713652
2020-05-21,-0.0024682397037033565,-0.005963405361915641,-0.007191932221100372,-0.007594493048532658,-0.003438893026460277,-0.008584273614249849,-0.007215517427749063,-0.00223033078,-0.0024682397037033565,-0.0024682397037033565,-0.0029429674761079273,-0.0024682397037033565,-0.0024682397037033565,-0.0024682397037033565,-0.0029429674761079273,-0.0043671507933216395,-0.004978754184376288,-0.004480235519601382,-0.0032341634729350036,-0.0038663059669882703,-0.0038187241822475993,-0.0041682407480688275,-0.005514794643439868,-0.0053895834368565265,-0.005963405361915641,-0.007191932221100372,-0.006251910758950706,-0.006005086788580371,-0.006858797108675619,-0.006022801695075464,-0.006851548220065773,-0.006353029555290866,-0.007199007783094978,-0.005078811634316838,-0.005351938761676587,-0.007480800362297578,-0.005894355477625346,-0.006347813041910943,-0.00740500523814086,-0.0075039832947125795,-0.005547806197691314,-0.007594493048532658,-0.007518697924375939,-0.007716654037519376,-0.006620638651397845
2020-05-22,0.0014341462108631298,0.0019337630395828143,0.0019631994121629415,0.0018477917343981964,0.0007094764664929976,0.0035008117605777045,0.010313418550067288,0.0060730145099999995,0.0014341462108631298,0.0014341462108631298,0.002322073444783546,0.0014341462108631298,0.0014341462108631298,0.0014341462108631298,0.002322073444783546,0.004985855146544794,0.005192521701516251,0.004768481297509521,0.002104672521472506,0.0016339929423510036,0.0025617666021783775,0.002611728285050346,0.0035097707759357724,0.0026718052248873247,0.0019337630395828143,0.0019631994121629415,0.0035274325994838485,0.0033840179783975353,0.0020640553268744368,0.006006045680790162,0.00628029566692454,0.005856255262917811,0.004468265153534245,0.002282013961395335,0.0026068848170333774,0.004387479779098924,0.0022390283088030262,0.0015062971540266367,0.006080605142232742,0.006245907144850693,0.003703182847256869,0.0018477917343981964,0.0035409170975320148,0.0038715211027679163,0.002858138292136508
2020-05-26,0.0063724643659119895,0.012441589367071737,0.014605789361660237,0.015897349258072513,0.02496207441530185,0.01741947810835498,0.010554912972915886,0.01007862749,0.0063724643659119895,0.0063724643659119895,0.006790709226612379,0.0063724643659119895,0.0063724643659119895,0.0063724643659119895,0.006790709226612379,0.008045443808713549,0.009150145182957847,0.009102516634666259,0.012367592241429337,0.00880011436637589,0.009541346991193491,0.010148259491309465,0.010850429088008616,0.011039096727424202,0.012441589367071737,0.014605789361660237,0.012148949084761718,0.011511702648170518,0.014063825736754887,0.010522019918351,0.011996040044122138,0.01194841149583055,0.013390526445036932,0.017261115746948198,0.013912652993117525,0.014294618372525525,0.018988995692448586,0.01861676680524131,0.0132261311154942,0.013378344000522447,0.013722073435871755,0.015897349258072513,0.014828862001041188,0.015133287771097681,0.014885817789486257
2020-05-27,0.006896525807350562,0.012299693949946011,0.013834127273303576,0.014714572459958886,0.019828129574813502,0.010499729038462524,-0.007413243627590438,0.00759103623,0.006896525807350562,0.006896525807350562,0.005465548863856462,0.006896525807350562,0.006896525807350562,0.006896525807350562,0.005465548863856462,0.0011726180333741618,0.0015329383564853581,0.003033366342244402,0.009345029994095344,0.009057793064388742,0.00919669514891863,0.009737011963178175,0.0072764728059196305,0.009247766563673276,0.012299693949946011,0.013834127273303576,0.00819713279993417,0.007507480219199114,0.01280692730322417,0.0014760414563683155,0.002263228670029439,0.0037636566557884823,0.007459916003035371,0.013339774442139362,0.012491149148198552,0.008076227633694089,0.0145472136971458,0.01624863959441527,0.003650664416184224,0.0032291800740345883,0.011443673625825695,0.014714572459958886,0.010289009242449021,0.009446040558149748,0.012868380871817473
2020-05-28,-0.00032529530737590573,-0.0035430354685032084,-0.004275670618182348,-0.005144926369592073,-0.003634163774108301,-0.016969936929586926,0.0053115566885133525,-0.00183452701,-0.00032529530737590573,-0.00032529530737590573,0.00023838989221302008,-0.00032529530737590573,-0.00032529530737590573,-0.00032529530737590573,0.00023838989221302008,0.0019294454909797977,0.00026498132875869547,-0.0004496270410926399,-0.0007542706478066985,-0.0016123913718268268,-0.0019142377123516458,-0.002236011728464376,-0.0011285690048744355,-0.0020140282205760914,-0.0035430354685032084,-0.004275670618182348,-0.0015681500946819191,-0.0015356205639443286,-0.005150059718242161,0.0015055368628671129,-0.0004584295361033,-0.0011730379059546351,-0.0013995024261736378,-0.0026940275750435894,-0.0033282536810578293,-0.002007981452160445,-0.003494973025588022,-0.0046916975909469414,8.331515946063961e-05,-0.001099185896538846,-0.0050032676817547295,-0.005144926369592073,-0.0030536297579709885,-0.005418631869969959,-0.005665347553673144
2020-05-29,0.0042973328204636285,0.004133004007730756,0.004432818285152518,0.004488654180331508,-0.0018407687566880382,-0.008315131042081814,-0.008033067240902803,0.00204000929,0.0042973328204636285,0.0042973328204636285,0.0030642928143269858,0.0042973328204636285,0.0042973328204636285,0.0042973328204636285,0.0030642928143269858,-0.0006348272040829443,-0.0018960735903374884,-0.0008887659372472079,0.0012228623411814853,0.00423160129537048,0.003780136589277754,0.0037637037080044664,0.0017326555205506187,0.0029492626454139742,0.004133004007730756,0.004432818285152518,0.001912544087003676,0.0014828108049573132,0.003144474805960196,-0.0018339958440473647,-0.00319484512156728,-0.002187537468477,0.0006930526273359215,0.0005268877770998825,0.0033133492354690697,0.000732137753961215,0.0007047128634002585,0.002589827299225644,-0.0017722065302856471,-0.0030525850525269793,0.002228817701957573,0.004488654180331508,0.0019843098960846462,-0.0005764471483980186,0.002718546680023874
2020-06-01,0.0037208437288167584,0.006333741022455541,0.0072313988646837135,0.007912436809317303,0.004444770777424445,0.015278236612787488,0.004052853606005602,0.00556199329,0.0037208437288167584,0.0037208437288167584,0.003754044716535643,0.0037208437288167584,0.0037208437288167584,0.0037208437288167584,0.003754044716535643,0.0038536476796922955,0.005009386968089369,0.005160300936488809,0.003971222831117949,0.004766002646272272,0.00513423255850892,0.005395522287872798,0.005354984080437797,0.00558307282208279,0.006333741022455541,0.0072313988646837135,0.0058935787857747005,0.0055214944128930245,0.007685027125907396,0.004764487451377919,0.006087746873263767,0.006238660841663207,0.0062778352870802795,0.005350064182798109,0.006267799427434349,0.0067545618483237915,0.006139412076228989,0.006872136999749445,0.005982645207661452,0.006719225188008471,0.0077088393819374,0.007912436809317303,0.007140520168654963,0.008613680129348999,0.00817892808580086
2020-06-02,0.006394958480707258,0.008640212820072657,0.009750392259735952,0.010308451496048088,0.012647557420047528,0.015206264345673404,0.0037082006967805725,0.013830568100000001,0.006394958480707258,0.006394958480707258,0.0061262827023145896,0.006394958480707258,0.006394958480707258,0.006394958480707258,0.0061262827023145896,0.005320255367136584,0.006201385953633198,0.007213622693955141,0.00800206238411667,0.007293060216453417,0.008780182140311966,0.009004707574248505,0.00720475952754116,0.007697960739870369,0.008640212820072657,0.009750392259735952,0.007870867191339137,0.007231371343268411,0.009960436090426829,0.005890438033501089,0.006830811910986689,0.007843048651308632,0.007937734790849338,0.009749949447733398,0.01052060056591705,0.008328376256267832,0.010584068785721113,0.011010183273247919,0.00700832609641433,0.007498107381376862,0.012207079422591385,0.010308451496048088,0.008988401336194586,0.009967963906119648,0.011502656101801002
2020-06-03,0.007363944655005339,0.013284874448814099,0.015443655102930665,0.01655001025114866,0.02340730845967931,0.01745885986847795,-0.0006887638590260536,0.02188446377,0.007363944655005339,0.007363944655005339,0.0065586738036022,0.007363944655005339,0.007363944655005339,0.007363944655005339,0.0065586738036022,0.004142861249392782,0.005152352770740043,0.007409675533642648,0.01137168294500439,0.009732316572528843,0.012636420395527776,0.013228513374908654,0.009305960828484314,0.01070332465926833,0.013284874448814099,0.015443655102930665,0.010601229220954255,0.00986483475545372,0.01483720453469286,0.005357518009970974,0.006715453836860409,0.008972776599763015,0.01060392941434365,0.015936484222376167,0.016720211127226863,0.011378378018096246,0.017569052123543448,0.018607199713707855,0.007930623196061304,0.008021508157794233,0.018774676620422127,0.01655001025114866,0.013102255429113719,0.013284025352579576,0.01770778591665186
2020-06-04,-0.0027023590515213858,-0.003302386491697673,-0.0034641773030164025,-0.003479966596253381,0.014468642447356794,0.005916411543767097,-0.002685775044427685,0.015277218079999998,-0.0027023590515213858,-0.0027023590515213858,-0.002700700650812016,-0.0027023590515213858,-0.0027023590515213858,-0.0027023590515213858,-0.002700700650812016,-0.0026957254486839055,-0.001833848389155057,-3.754907671228887e-05,0.002450599798851438,-0.0029423700275919007,0.0006535453987123762,0.0005935426546947475,-0.0030590587142084176,-0.003120719858935417,-0.003302386491697673,-0.0034641773030164025,-0.0031561332009996555,-0.002885897295847517,-0.002449936593188551,-0.0028845216108482896,-0.002072200964516202,-0.0002759016520734337,-0.0032306566254397874,0.003867686228651113,0.002153565573773699,-0.003241709130705672,0.0037788961763732592,0.0019046161168296714,-0.003082870820340533,-0.0021432330063384853,0.004962545088250019,-0.003479966596253381,-0.003321128285888242,-0.001441852657884146,0.001211108152999343
